Book,Chapter,Verse,Scripture
41,2,21,"<TS1>Jesua vara bivani'aki ida kidihojai makari ja'dini<Ts><TS2>fori hini<Ts><TS3><i>(Mateus 9.16; Lucas 5.36)</i><Ts>Hari. Jesus va'ora ni'aha:<CM>—Vakava'ipahinika'oa bana ida avakadihojai 'bo'da mahija kodihojaia avakahojaivini. Ni-kabodihadihaki ida hojai 'bo'da kodihojai jahakia.<CM>Ija'aria ni-biakarabajaki ida makari 'biraki makari pitani ja'biriri'iarikia. Makari pitani ja'dinia akarabajaja vaha; sokoahi ida makari, ja'biririmanihi vaha ida pitani ja'dini, 'bira'ianahi vaha ida makari 'bo'da; a'ahapimanihi vaha ida makari 'birani — va'ora ni'aha ada Jesus.<CM> <TS1>Jesua vara bivani'aki ida kidihojai vinho ja'dini fori hini<Ts><TS3><i>(Mateus 9.17; Lucas 5.37-39)</i><Ts>Hari. Jesus va'ora ni'aha:<CM>—Vakava'ipahinika'oa bana ida avakadihojai 'bo'da mahija kodihojaia avakahojaivini. Ni-kabodihadihaki ida hojai 'bo'da kodihojai jahakia.<CM>Ni-ija'aria binaibaviki ida vinho ja'dini igitha asafini 'bo'da bavi hikia. Thoromanihi ida vinho ja'dini. 'Dakhaki ida baasafi kabavihi 'bo'da, ni-abitxajanaki. Ija'aria binaibavija vaha ida vinho igitha asafini 'bo'da; aka'bararakhamamanihi vaha; kavithimamanihi vaha ida vinho. Ni-jahajanaki ida bavi.<CM>Ija'aria binaibaviki ida vinho ja'dini igitha asafini ja'dini bavi hikia. Ni-aka'bararakhamajanaki ida igitha asafini, ni-ahovarijanaki ida vinho — niha ada Jesus.<CM>"
41,2,23,"<TS1>Ija'ari akoirini kamahini kavaranihi<Ts><TS3><i>(Mateus 12.1-8; Lucas 6.1-5)</i><Ts>Hari. Oniaroa, judeus kaija'ari vakadi'akoiri kamahini vani, avikafianiribani'aha adani Jesus trigo kasiroinia."
41,2,24,"Oniaroa, farisioa vanoki'ihi ida Jesus ipohina trigo bononi-ra varisivini, vani'aha ada Jesus:<CM>—Deus kava'isohihi jiriki ija'ari-ra honariavini hiki ija'ari bada nirini aakoirina kamahini. Nahina mani ida iipohini Deus kava'isohihi jiriki-ra vanaabaravini hija?<CM>"
41,2,25,"Jesua bigathanihi ida vaathi:<CM>—A'onira vara oni'avini hiki ada Davi kohana. Deus athi kapapirania hojaki ida Davi varani hina. 'Bo'dakari vavai'ami'aha adani Davi kohana kidipohi khama, ni-vavahojaki ida vakadi'bai.<CM> Oniaroa, Deu-ra khai vani'avini kagorani kania avikhajakosi'aha adani Davi. Hari. Gora bodinia kahoja'iki ida pão sasidotxia ka'oa vakahaki kaimoni. Sasidotxi Deu-ra kanava'iga'imidiavini kihiki ida pão. Sasidotxi vaoniki adani Deus kabadani abono. Davi kohana hokina kari, Abiatar oniki ada sasidotxi vaka'da'diva.<CM>Deus kava'isohihi jirikia bini'aha:<CI><PI>“Sasidotxi ka'oa vakahaki kaimoni ida pão<CI><PI2>Deu-ra khai vani'avini kagorani bodinia kahojaki.”<CI><PI0>Nimania ida Deus kava'isohihi jiriki athini. Sasidotxi vihiriha adani Davi kohana kidipohi khama. Kaba'i, Davia bikahaki ida pão gora bodinia kahojaki. Kidipohi-ra va'ora no'avini kihi'ihi jaboni. Ni-Deua bivajahariki ida pão-ra vakahavini.<CM> Series([], )"
41,2,27,"Oniaroa, Jesus va'ora ni'aha:<CM>—Ija'ari vakadimoni ida akoirini kamahini Deua binamonahaki. Aakoirina kamahini kaimoni hirihi ida Deus ija'ari-ra namonahavini."
41,2,28,Hovani ija'ari hahavi vakadi'aajo ho. Hovani ka'oa oogaki ida badani hana hini jahaki ija'aria bada bini'aki kaimoni aakoirina kamahini — va'ora ni'aha ada Jesus.<CM>
41,3,1,"<TS1>Jesua bianaihota'iki ada makhira sa'a akasakarabakosiki<Ts><TS3><i>(Mateus 12.9-14; Lucas 6.6-11)</i><Ts>Hari. Oniaroa, okha'ianaha ada Jesus judeus kaija'ari Deu-ra vara vani'avini kagorania. Okhajakosi'aha. Hojamaniha ada makhira sa'a akasakarabakosiki.<CM>"
41,3,2,"Vahojaki jaboni adani ija'ari Jesus kabadani-ra vavajahariki. Vavajaharihi hida Jesus ija'ari kavamoniki-ra anaihotavini avakoirina kamahini, oniani ida Jesu-ra vada vani'avini hihi. Bianaihotaha; Jesu-ra vakaihamahi'aha. Vanofiki ida Jesu-ra avanaathidanoararivini:<CM>—Inaabariki ida Deus kava'isohihi jiriki. Ni-biva'ahaki ida ija'ari kavamoniki-ra ianaihotavini aakoirina kamahini.<CM>"
41,3,3,"Oniaroa, Jesua bini'aha ada makhira sa'a akasakarabakosiki:<CM>—Gaa'a. Hida kha kodiania.<CM>"
41,3,4,Jesus va'ora nana'dohi'aha adani vahoariha:<CM>—Nahina mani ida papira athinia Deus ija'ari aakoirina kamahini va'ora vara vani'avini hija? Hana hini badani koda ida Deus kava'isohihi jiriki haria va'ahavini hija aakoirina kamahini? Biva'ahamanija koda ida hoariha-ra aakodiavini? Ha'a. Biva'ahamanija koda ida hoariha-ra ava'adiravini? Iniani. Biva'ahamanija koda ida hoariha-ra aakava'ijoavini? Ha'a. Biva'ahamanija koda ida hoariha abinini. Iniani.<CM>Hana hini badani ida Deus kava'isohihi jirikia bihonariaja aakoirina kamahini bada ani'avini? — va'ora ni'aha ada Jesus.<CM>Ni-nahina Jesus athi-ra vagathani'iki. Viso vakhani'oamaniha adani ija'ari.<CM>
41,3,5,"Oniaroa, va'ora vada ni'aribani'aha ada Jesus, ihamahi'ina. Ija'ari-ra vava'adiravini mani ida Jesus va'i-ra mokara ni'a'ia. Makhira-ra ni'aha:<CM>—Isa'ani-ra akanavira'a.<CM>Sa'a-ra akanavira'aha, akaihota'ihi ida sa'a.<CM>"
41,3,6,"Oniaroa, judeus kaija'ari Deu-ra vara vani'avini kagorania avikhaonaniha adani farisio, Iroji ipohina khama. Jesus makhira-ra anaihotavini mani ida vava'i najokojokoni hija. Vaabono vara vakani'akhama'aha:<CM>—Ni-jahapa'itxiki ida ija'ari kavamoniki aihotani kabadanihia kabadanina aakoirina kamahini. Niha ani'a'aki koda ada Jesus. Abinina jahaki ada — vakhani'aha.<CM>"
41,3,7,"<TS1>Jesus va'ora anaihotaki adani ija'ari vakavamoniki<Ts>Oniaroa, ai vihi'aha adani Jesus, ipohina khama. Galiléia ka'dakonia avakhanofoniha. Avikharafonisiagaha adani ija'ari vâipohiki Jesus vanaothia Galiléia kaaraboni kaija'arini, Judéia kaaraboni kaija'arini, Jerusalém sidaji kaija'arini, Iduméia kaaraboni kaija'arini, Jordão vaini oniki banininija kaija'arini, Tiro sidaji 'dihani kaija'arini, Sidom sidaji 'dihani kaija'arini vihiki avikharafonisiagaki Jesus vanaothia. Vahihavifoni'aha adani ija'ari vâipohiki vajoroni'ina. Jesus kabadani varani hini-ra vakamithavini mani ida va'ora rakhaonanihahavija Jesus kania. Va'ora anaihotaha adani ija'ari vaipohiki.<CM>"
41,3,9," Vakavamonikia vanofiki ida Jesu-ra vakaabadavini, avaihotara kaimoni. Ija'ari vaipohikia vakaabadabadarisahakhamaha ada Jesus vakahararahakhama'aha, ara'ara'aha ada Jesus. Series([], )"
41,3,11,"Ija'ari vaipohiki vahararana vahojaki jaboni adani ija'ari vakabajadiki. Kabajadikia binokiha ada Jesus, adari'aha Jesus viaha, bodi'baraha:<CM>—Ivani Deus kaisai i — Jesu-ra ni'aha."
41,3,12,"Oniaroa, Jesua bini'aha:<CM>—Hari'a va'ora nanamitha Deus kaisai ohina — bajadi-ra kaabanidanoki'aha ada Jesus. Onivani fori vihiha adani vakabajadiki vahoariha vaakaikahirisahakhama'ina.<CM>"
41,3,13,"<TS1>Jesus va'ora nagathogathoki adani makhira<Ts><TS3><i>(Mateus 10.1-4; Lucas 6.12-16)</i><Ts>Hari. Oniaroa, ajihi'aha ada Jesus. Arabo namahikia ogaimori'aha. Jesus va'ora baranaha'aha adani makhira va'ora nofiki kidiania vikhara kaimoni. Athi vanaaba'aha, avigaimoriha Jesu-ra vanamaakari'aha."
41,3,14,"Va'ora nagathogatho'iki adani 12 makhira vaipohina, va'ora naonivini athi avavaadahaoniva abono. Va'ora ni'aha:— A'onira onagathogatho'iki ho hora avavaipohihaja kaimoni. A'onira okaronaki bana ho ija'ari-ra avakanamonija kaimoni omonina jahakia. A'onira ono'aki bana ho odanona. Ija'ari vakabajadiki-ra avanokihi; bajadi-ra vahonaria bana akara'oja kaimoni — va'ora ni'aha ada Jesus.<CM>"
41,3,16," Hi'adani 12 vihiki vaonina Simão, Tiago, João, André, Filipe, Bartolomeu, Mateus, Tomé, Tiago, Tadeu, Simão Zelotes, Judas Iscariotes vihiki adani. Jesus Simão-ra no'avini onii hoariha Pedroa. Zebedeu kaisai vi'bamiki Tiago, João vihiki va'ora no'avini onii hoariha Boanerges. (Boanerges ariathia Bahi Tararahaki.) Tiago hoariha Alfeu kaisai. Badara ahoarabakosiki radaha'ihi naothinia, Judas Iscariotes va'ora kakodiaki bana adani Jesu-ra vanaabinivini-ra vanofiki. Series([], )"
41,3,20,"<TS1>Biosibo Jahari varani<Ts><TS2>hina hida<Ts><TS3><i>(Mateus 12.22-32; Lucas 11.14-23; 12.10)</i><Ts>Hari. Joi'aha ada Jesus gorana. Ija'ari vaipohiki vajoroni'ianana mani ida Jesus, ipohina khama va'ora kano'baiharija."
41,3,21,"Jesus igamina vakamitha'ihi ida varani hina, vaabono vakani'akhama'aha:<CM>—Anikhava ada arigamina mahija agorana hoja'avini. Ija'aria kabajadiki vavanihaki ada.<CM>"
41,3,22,"Oniaroa, vakhaniha adani judeus kaija'ari vaka'ojomo'iva abono Jerusaléa vikha'iki. Vakhaniha:<CM>—Bajadi vakadika'da'di Biosibo Jahari onikia Jesus va'i-ra nahonariahihivini. Biosiboa bino'aki ada Jesus danona, bikaabokaja kaimoni ida bajadi akara'o'ini — vakhaniha.<CM>"
41,3,23,"Oniaroa, ija'ari-ra baranaha'aha ada Jesus kidiania. Va'ora ni'aha:<CM>—Rajomi kavaranihi-ra vara ovani'aki bana ho, avarigaja kaimoni ida Biosibo Jahari hora no'aravini danona. Ni-ova'i-ra nahonariahihiki ada Jahari. Ova'i-ra nahonariahihira vaha; ni-abono-ra vahonariahiki akara'ona. Ni-Jahari akara'ona abono-ra vahonariahiki.<CM>"
41,3,24,Arabo kaija'arini vaabono vakodakhamaha; vaabono vakanihimakhamaha.
41,3,25,Gora kaija'arini vaabono vakodakhamaha; vaabono vakanihimakhamaha.
41,3,26,"Vakhaniha vaha jaboni adani Jahari kaija'ari vanokiariki. Vaabono vakodakhamara vaha; vaabono vakanihimakhamaha vaha jaboni, ni-vahojajanaki vaha adani kidija'ari, Jahari va'ora vaka'da'diki kaimoni.<CM>"
41,3,27,"Makhira danoki fori hiki ada Jahari. Ija'aria ni-bikaabokaki ida nahina makhira danoki gorana bodinia hojaki-ra saarivini. Makhira danoki-ra daboha'imidiaki ida ija'ari, oniani ida kidinahina ipohiki bisaarivini bikaabokavini hija.<CM>"
41,3,28,"Ka'oa oamani ida oni'aki. Deua bikaabokaki ida hojai asohiriki-ra na'biravini. Ija'ari varani jaharikia Deu-ra vakanavaranihavini, Deua bikaabokaki ida varani jahariki-ra na'biravini jaboni. Ija'aria Jahari kabadani hini bikahihi ida Ma'onahai Jahaki kabadani, jokoa Deua bina'birarihi ida ija'ari kavarani jahariki. Ni-Deua biakava'i'biriniki ida varani. Mahi hahavi ni-biakariakapa'itxiki.<CM> Anokhomi'ihi ida Jesus kavarani. Jesus va'ora kaabanidanokivini hi'ihi ida kabajadina vakahivini.<CM>"
41,3,31,"<TS1>Vikhaki adani Jesus kaamia, kidikajo'o vihiki<Ts><TS3><i>(Mateus 12.46-50; Lucas 8.19-21)</i><Ts>Oniaroa, vikhamai'aha adani Jesus kaamia, kidikajo'o vihiki. Gora banininia vigaaboaha'aha. Jesus baranahi hina-ra vavahonariahi'aha.<CM> Ija'ari vaipohiki vavithiriahaki vahararana vabodi pana hojaha ada Jesus. Oniaroa, Jesu-ra vanava'isohi'aha:<CM>—Jesus, adani gora 'dihania vahojaha kadamia, kadakajo'o vihiki. Ira vibaranahaki adani.<CM>"
41,3,33,"Jesus va'ora ni'aha:<CM>—A'onira onanokiahivini hiki hadani kodiamia kodikajo'o ka'oa vihiki.<CM> Oniaroa, Jesus vada va'ora ni'aribanaonivini adani ija'ari vavithiriahaki, va'ora ni'aha:<CM>—Kodiamia, kodikajo'o fori avihiki a'oni. Ija'aria binofihi ida hojai jahaki kodiabi'i nama hojakia bivajahaki; binaabahi jaboni ida kodiabi'i athi; kodiamia, oigamina fori vihiha.<CM>"
41,4,1,"<TS1>Trigo 'ba'dani txiotxioni karajomihi hida<Ts><TS3><i>(Mateus 13.1-23; Lucas 8.4-15)</i><Ts>Hari. Mahi hoariha Galiléia ka'dakoni vadini maakarinia okharafoniha ada Jesus. Ija'ari vaipohiki vavajoronivini mani ida naki'damana hija kanava. Aakhanaipa'itxiha ada Jesus, kanava vithi'aha, va'ora ka'ojomo'i'aha adani ija'ari pasapasania vahojaki.<CM>"
41,4,2,Rajomi kavaranihia va'ora vara ni'a'aha:<CM>
41,4,3,—Mitha vani'a. Siroia okhaha ada makhira binatxiotxiohi ida trigo 'ba'dani.<CM>
41,4,4,Hagihi vadinia vararahi ida 'ba'dani hoarahanana. Avigariha adani igitha vitxagatxagahahavi'ihi.<CM>
41,4,5,"Ja'di namania vararahi ida 'ba'dani hoariha. Abihiarihi ida nami ja'di namania. Odorihi ida nami, movajoraki'ihi. Series([], )"
41,4,7,"Hogoi kajaroiki kania vararahi ida 'ba'dani hoariha. Movahi ida jaboni hogoi, rakhajahi-ra najahari'ihi, ni-bono'iki.<CM>"
41,4,8,"Arabo jahakia vararahi ida 'ba'dani hoariha. Movahi, avijavahi, bono'ihi. Aipohi'ihi ida trigo 'ba'dani. Trigo avani hoarahanana bononi 'ba'dani ipohini 30. Trigo avani hoarahanana bononi 'ba'dani ipohini 60. Trigo avani hoariha bononi 'ba'dani ipohini 100.<CM>"
41,4,9,"Hari. Kidirajomi kavaranihi anokhomi'ini, va'ora ni'aha ada Jesus:<CM>—Avamorobohahi; mitha vani'ajahaki bana hida kodivarani.<CM>"
41,4,10,"Hari. Ija'ari vaipohiki vahojajanarina, Jesu-ra vani'aha adani ipohina vahoariha khama:<CM>—Ni-aogajahakiki ida rajomi kavaranihia ikavaranini. Haria nanamithajahaki bana — vani'aha.<CM>"
41,4,11,"Jesus va'ora ni'aha:<CM>—Deua binofiki ida avarigavini, oniani ida Deus ka'da'di hina kavaranihia a'onira onanamithajahakivini hija. Ija'ari vahoariha ni-avigavini vanofiki ida varani Deus va'ora vaka'da'divini. Vakadiania vara ovani'aki ida rajomi kavaranihi, avigajorakiria kaimoni hida kodivarani.<CM> Oathi-ra mitha vani'avini kaba'i, ni-nahina hini avigaki. Avigaja vaha ida Deus athi nahina hini; Deus kania vaabono gahinai vanihamaniha vaha; vakadihojai asohiriki-ra vakava'ipahinika'oamaniha vaha, Deus bina'biramaniha vaha ida vakadihojai asohiriki.<CM>"
41,4,13,"Oniaroa, asia vara niha ada Jesus:<CM>—Avarigarihi hida rajomi kavaranihi hoarani, nihanikia koda avarigaki ida rajomi kavaranihi hoariha afohahavi?<CM>"
41,4,14,"Oniaroa, Jesus va'ora nanamithavini hi'ihi ida rajomi kavaranihi:<CM>—Trigo 'ba'dani txiotxioni vani fori hija ida Deus athi kavaranihi. Deus athi fori hiki ida trigo 'ba'dani. Vara bivani'ahi ida Deus athi, trigo 'ba'dani-ra natxiotxiovini vani fori hihi.<CM>"
41,4,15,"Hagihia vararahi ida trigo 'ba'dani. Igitha vaha'ihi. Onivani fori vihira adani ija'ari vahoarahanana Deus athi-ra vakamithaki. Hari. Oniaroa, khaki ada Jahari Deus athi-ra anihavini va'ini bodinia, oniani ida Deus athi-ra vakava'i'birinivini hija.<CM>"
41,4,16,"<sup>(16-17)</sup> Ja'di namania vararahi ida trigo 'ba'dani hoariha. Kanamini odorini movajoraki'ihi. 'Damani abohani abihiarini mani ida anara'okhoni hija. Movani kama'dani vani ara'okho'ihi. Onivani fori vihira adani ija'ari vahoariha Deus athi-ra vakamithaki. Vanofihi, khai vakhanimaniha. Mahi ipohiriki vani khai vani'aja ida Deus athi. Deus kaija'ari vihina kama'da'ini mani ida vahoariha va'ora vanajahariharivini hija, oniani ida Deus athi-ra vakava'ipahinivini hija."
41,4,18,"<sup>(18-19)</sup> Hogoi jaroki 'damania vararahi ida trigo 'ba'dani hoariha. Hogoia binajaharihi, bonohi, ni-a'diki ida trigo bononi. Onivani fori vihira adani ija'ari vahoariha Deus athi-ra vakamithaki. Vakava'ibodivaraniha'oadahahi ida vakadi'bai-ra vanako'dihavini, vakadinahina-ra vakapavakarihavini, vakadibadani hiki. Vakadinahina aipohini-ra vanofiki adani. Jiniro-ra vanofikarahovini mani ida Deus athi-ra vanofijahakiravini hija, oniani ida Deus athi-ra vanaabaravini hija jaboni. Onivani fori hija ida rakhajahi, ni-bono'iki. Onivani fori vihiki adani ija'ari vamorobohariki fori vihina."
41,4,20,"Hari. Arabo jahakia makhira binatxiotxiohi ida trigo 'ba'dani hoariha. Movahi, na'baha'ihi, bono'ihi. Aipohi'ihi ida 'ba'dani. Arabo jahaki fori vihiki adani. Onivani fori vihira adani ija'ari vahoariha Deus athi-ra vakamithaki. Vakamithahi, avigahi ida Deua binofiki bada vani'avini, oniani ida vanaabajahakivini hija. Trigo 'ba'dani 30 hiki vani fori vihira adani ija'ari Deus athi-ra vanaabavini pa'itxini. Trigo 'ba'dani 60 hiki vani fori vihira adani ija'ari Deus athi-ra vanaabavini doronini. Trigo 'ba'dani 100 hiki vani fori vihira adani ija'ari Deus athi-ra vanaabajahakiki.<CM>"
41,4,21,"<TS1>Lamparina vagani karajomihi hida<Ts><TS3><i>(Lucas 8.16-18)</i><Ts>Hari. Jesus va'ora vara ni'a'ianavini hihi ida rajomi kavaranihi hoariha. Jesus va'ora ni'aha:<CM>—Lamparina vagani fori hiki hida kodivarani. Gora vagani-ra anofihi; ni-si'aha akaasiaki kabodinia anahojaki ida lamparina, ni-cama kanabo'ania anahojaki jaboni. Gora bodini nama vania anahojahi ida lamparina, vagaja kaimoni ida gora bodini.<CM>"
41,4,22,"Hidakaba'i ahojaki ida ija'ari kava'ibodivarani. Khaki ida mahi kodivarania binanokiaki bana ida ija'ari kava'ibodivarani, nahina hoarani ahojajanaria kaimoni. Vagani kania hojani fori hiki ida."
41,4,23,Avamorobohahi; mitha vani'ajahaki bana hida kodivarani.<CM>
41,4,24,"Mitha vani'ajahaki bana hida kodivarani mahija avarigajahaki'avini. Hari'a va'ora anaathidanoarari bana adani vahoariha Jahari kabadania vakabadanina, avarigaravini oadani vanamonahavini vanamonaharavini. Va'ora avaranaathidanoarariha; Deus a'onira anaathidanoararihi bana jaboni. Deus a'onira anaathidanoararivini arafiaki bana a'oni.<CM>"
41,4,25,Oathi-ra avanaabahi; Deus a'onira kakodiahi avarigajahakija kaimoni ida kodivarani. Oathi-ra avanaabarihi; avarakava'i'birinihi ida pa'itxi avariga'iki — va'ora ni'a'aha ada Jesus.<CM>
41,4,26,"<TS1>Ba'ba'da karajomihi hida<Ts>Rajomi kavaranihi hoariha va'ora vara ni'avini. Jesua bini'aha:<CM>—Ba'ba'da avijavani vani fori hini hida Deus ija'ari-ra vaka'da'divini.<CM>Ija'aria bikarakhaihi ida jaro'oa ka'ba'dani. Ni-biakogaki ida kidiba'ba'da niha khanikhanini kamovani, kavijava'ini. Bikarakhaivini naothinia joma vadihi, mahia nokihi. Binokha'ihi ida kidirakhajahi mova'ini, karaho'ini. Ni-biakogaki ida jaro'oa kavijavani niha khanikhanini. Ni-biakogaki jaboni ida kabono'ini niha khanikhanini. Biogaravini kaba'i namitha'ihi.<CM> Araboa mova'ihi ida kidiba'ba'da, jahahi, bono'ihi. Afani afo'imidia nokiaki naothinia avani maina hida avijavahi. Karaho'ihi, mova'ihi, bono'ihi. Na'baha'ihi ida bononi, a'di'ihi, aniani kamahini a'boahahavihi ida avani — niha ada Jesus.<CM>"
41,4,30,"<TS1>Mostarda 'ba'dani avijavani karajomihi hida<Ts><TS3><i>(Mateus 13.31-32; Lucas 13.18-19)</i><Ts>Hari. Vara ni'a'ianaha ada Jesus:<CM>—A'onira vara oni'avini hiki ida bana rajomi kavaranihi hoariha. Mostarda 'ba'dani avijavani fori hiki ida Deus ija'ari-ra vaka'da'divini.<CM>  Itxanini arafiaki ida mostarda 'ba'dani. Ija'aria birakhaihi ida mostarda 'ba'dani kidisiroia. Movahi, avijavahi, karahoki ida mostarda avani. Patxapatxahaki ida. Vadini avijavani na'bahaki jaboni. Igitha raboki kagorahaki vadinia afani hararania. Itxanini arafiaki ida ba'ba'da, kaba'i, mostarda 'ba'dani movahi, avijava'ihi, karaho'ihi — niha ada Jesus. Series([], )"
41,4,33,"Rajomi kavarani ipohikia kavaraniha ada Jesus. Binofiki ida ija'aria kidivarani vakamithavini, avigajahakija kaimoni nahina hini."
41,4,34,"Rajomi kavaranihi ka'oa-ra vara vani'aki ada Jesus. Ija'ari vaipohiki vahojajanarina, ipohina-ra va'ora vara ni'ahahavivini hi'ihi ida kidivarani nahina hini, avigajahakija kaimoni.<CM>"
41,4,35,"<TS1>Jesua bikaabaniki ida sirisiriki, komini kihiki<Ts><TS3><i>(Mateus 8.23-27; Lucas 8.22-25)</i><Ts>Hari. Mithani asia mani kanava kabodinia hojaha ada Jesus. Hari. Ipohina-ra va'ora ni'aha:<CM>—Aakakafiani'ava.<CM>"
41,4,36,"Hari. Va'ora vakaamina'aha adani ija'ari vaipohiki, vaki'dama'aha adani Jesus, ipohina khama. 'Dako pitanija Jesu-ra avakavikafiani'aha. Kanava kaipohiki aakafianisiagaki.<CM>"
41,4,37,"Hari. Avakakafianina kaba'i, kama'da'ihi ida sirisiriki danoki. Komini kana'bahakia biakapahakaraho'ihi ida kanava.<CM> Hari. Vadisiaga'aha ada Jesus. Ka'da'di kanabo'ania kahojahi ida 'da'dijora. Avikhamahana'aha adani Jesus ipohina kidiania. Vakananokiaha'aha:<CM>—Jesus, Jesus. Haria akava'ijoa bana! Aahidananaki bana hari! Haria koda inakaidivaria?<CM>"
41,4,39,"Nokho afora'aha. Gama'aha, bikaabani'ihi ida sirisiriki, komini kihiki. Jesua bini'ahi:<CM>—Radaha'a!<CM>Radaha'ihi ida sirisiriki. Karadaha'ihi ida komini kana'bahaki."
41,4,40,Ipohina-ra va'ora kani'a'aha:<CM>—Niha avakhanimanija avaofiniki? Deu-ra vavakaijoka bana! Avakajari'damanija ida Deus a'onira akadava'avini? — niha ada Jesus.
41,4,41,"Komini jorakia karadahani mani ida va'ora naimahidaja.<CM>—Makhira ka'oa hiriha hada. Ni-anoki'iaki kaho ida ija'ari hoariha ovari fori hiki sirisiriki, komini kihikia athi bikamithaki — vaabono vakani'akhama'aha.<CM>"
41,5,1,<TS1>Makhira kabajadiki aihotana varani hini hida.<Ts><TS3><i>(Mateus 8.28-34; Lucas 8.26-39)</i><Ts>Hari. Galiléia 'dakoa avakakafianiha adani Jesus. Gerasa kaarabonia avako'omisi'aha.
41,5,2,"Avigaimori'aha.<CM>Oniaroa, Jesu-ra karagarariha'aha ada makhira kabajadiki 'dama kania khanaina. Ja'di kahodijama'oki bodinia ibaviki ada makhira kabajadiki. Ija'aria vagathibakhiaha, vanofiki ida vanaahovini correntea, ni-vakaabokaki ada makhira. Bikana'bararaharahabakhiamanihi ida corrente sa'a, 'dama hiki kodabohabakhiani hiki. Ni-nahina bikaabokaki ada makhira.<CM>"
41,5,5,"Mahi oadani, joma oadani, 'dama kania adahana, arabo namahikia adahana jaboni, bodi'baraha'aha, abono-ra vasiinanaha'aha ja'dia.<CM>"
41,5,6,"Hari. Kabajadikia napaja bianokiha ada Jesus. Ki'darahaha'aha, kajo'atharari'aha Jesus viaha."
41,5,7," Jesua bini'aha: Series([], )"
41,5,9,Jesua binana'dohiha ada makhira kabajadiki:<CM>—Nahina ionija?<CM>Bigathanihi ida Jesus athi:<CM>—Oonina ipohiki. Bajadi vâipohiki hora vagathivini mani ida ija'ari hora vanaonivini hija Îpohikia.
41,5,11,Hari. Arabo namahikia vahojamaniha adani hirari vaipohiki vi'baiki. Bajadi Jesu-ra vakanikhariadanoki'aha:<CM>—Haria karona'a hirari vakadiania mahija haria vavaadaha'avini.<CM>
41,5,13,"—Vaadaha'a! — Jesus va'ora ni'aha adani bajadi.<CM>Hari. Makhira kania vakara'o'aha adani bajadi, hirari-ra vagathi'aha. Hirari vaipohina 2 mil. Vâipohi'oamanira adani hirari. Vaki'darahaha'aha, avikharafoniha, arabo a'domarariki kania avaki'dafafoni'aha, avahidana'aha.<CM>"
41,5,14,"Oniaroa, vaofini'aha adani makhira hirari-ra avakadava'aki, aviga'aha. Ija'ari vaibavia avakhano'aha, va'ora vakanamoni'aha hirari vapohimaja'ina. Ija'ari gorania vakaikahinana'aha, va'ora vakanamoni'aha.<CM>Oniaroa, moni kamithava va'ora vanavanavanaha'aha adani hirari vapohimaja'iki."
41,5,15,"Jesus kania avikhaha. Vanoki'aha ada makhira kabajadijanarina. Jahana vani vanoki'aha. Vithina, kamakari'ina jaboni vanoki'aha. Ni-kabajadijanaki. Hirari-ra avakadava'aki va'ora vani'aha adani vaavanavanahaki:<CM>—Anoki'iki ada Jesus makhira kabajadiki-ra anaihota'avini. Va'ora anoki'iki adani hirari vapohimaja'ina.<CM>"
41,5,17,Hari. Gerasa kaaraboni kaija'arini adani moni-ra vakamitha'iki. Vakava'ibodivarani'aha. Jesu-ra vifini'aha. Vani'aha:<CM>—Ajihi'a bana akadiaraboa.<CM>
41,5,18,"Hari. Ajihi'aha ada Jesus. Ki'damana kaba'i, kabajadijanariki Jesu-ra kanikhariadanoki'aha:<CM>—Onofiki ida kadania ookhana.<CM>"
41,5,19,"Jesua bini'aha:<CM>—Iniani. Igorania ajoi'a bana mahija kadaija'ari-ra va'ora vara ini'avini hini hida Deus ira kajoamoravini, Deus ira va'adivini.<CM>"
41,5,20,"Oniaroa, ajihi'aha ada makhira Decápolis kaaraboni kaija'arini-ra va'ora kanamonivini hi'ihi ida Jesua bikajoamora'avini, oniani ida ija'ari hahavi Jesu-ra vakava'ibodivaranikarahovini hija.<CM>"
